Timestamp,front_top_left_x,front_top_left_y,front_top_right_x,front_top_right_y,front_bottom_left_x,front_bottom_left_y,front_bottom_right_x,front_bottom_right_y,rear_top_left_x,rear_top_left_y,rear_top_right_x,rear_top_right_y,rear_bottom_left_x,rear_bottom_left_y,rear_bottom_right_x,rear_bottom_right_y
843.5,162.5,123,39,785.5390625,141.8226318359375,926.5048217773438,145.979736328125,784.35009765625,179.11444091796875,925.3709106445312,183.33123779296875,751.8585510253906,138.95953369140625,912.7393798828125,143.70059204101562,750.4858703613281,181.52734375,911.4384155273438,186.34619140625
842.5,162.5,125,41,784.8956604003906,142.48394775390625,925.7987670898438,147.146484375,783.5704956054688,179.76394653320312,924.5301513671875,184.49404907226562,751.2561950683594,139.51889038085938,912.0571899414062,144.83612060546875,749.7275085449219,182.07183837890625,910.6022338867188,187.47714233398438
842.0,162.0,126,40,784.2625732421875,141.24530029296875,925.1795043945312,145.60528564453125,783.0289306640625,178.52734375,923.9951171875,182.95388793945312,750.6102294921875,138.34271240234375,911.4280395507812,143.31475830078125,749.1880798339844,180.89813232421875,910.070068359375,185.95687866210938
842.0,162.0,126,40,784.0506896972656,142.07138061523438,924.9782104492188,146.4151611328125,782.8233947753906,179.35516357421875,923.7990112304688,183.76406860351562,750.3957214355469,139.17214965820312,911.2274169921875,144.12582397460938,748.9811401367188,181.72982788085938,909.87548828125,186.76834106445312
842.0,162.0,126,40,785.0586547851562,141.786376953125,925.9721069335938,146.52349853515625,783.7150268554688,179.06756591796875,924.6845092773438,183.8699951171875,751.4185180664062,138.80755615234375,912.233642578125,144.21011352539062,749.8689270019531,181.3621826171875,910.7570190429688,186.84988403320312
842.0,162.5,126,41,784.8296813964844,141.93231201171875,925.7568969726562,146.6396484375,783.4981079101562,179.21578979492188,924.4788818359375,183.98690795898438,751.1840209960938,138.96090698242188,912.0171508789062,144.32965087890625,749.6488952636719,181.51858520507812,910.5517578125,186.97042846679688
841.5,162.5,125,41,784.283935546875,142.00244140625,925.2109375,146.73760986328125,782.94384765625,179.2857666015625,923.9251708984375,184.08444213867188,750.6394348144531,139.02395629882812,911.472412109375,144.42449951171875,749.0943298339844,181.58148193359375,909.998046875,187.06475830078125
842.0,162.5,126,41,784.1602783203125,142.52456665039062,925.08251953125,146.87838745117188,782.9306335449219,179.80734252929688,923.9007568359375,184.22689819335938,750.5073547363281,139.62228393554688,911.3321533203125,144.58731079101562,749.0901184082031,182.17861938476562,909.977294921875,187.22933959960938
841.0,163.0,122,40,783.9413146972656,142.67721557617188,924.8626708984375,147.4091796875,782.600341796875,179.95986938476562,923.5769653320312,184.75634765625,750.2990112304688,139.70071411132812,911.1245727539062,145.09747314453125,748.752685546875,182.25729370117188,909.6502075195312,187.7381591796875
841.0,163.5,122,39,783.3269348144531,143.552978515625,924.2775268554688,147.77783203125,782.1220397949219,180.8416748046875,923.1264038085938,185.12808227539062,749.6492614746094,140.67562866210938,910.5105590820312,145.49386596679688,748.2586975097656,183.23947143554688,909.1900024414062,188.13790893554688
841.0,163.0,122,40,783.0936279296875,142.31533813476562,924.0465698242188,146.80523681640625,781.8126220703125,179.60421752929688,922.8233642578125,184.15423583984375,749.4222412109375,139.38470458984375,910.2879028320312,144.50558471679688,747.9436950683594,181.94903564453125,908.8845825195312,187.14828491210938
841.0,163.0,122,40,783.1453857421875,143.04934692382812,924.1049194335938,147.21868896484375,781.9559936523438,180.33953857421875,922.9688110351562,184.56915283203125,749.4667053222656,140.18450927734375,910.3394165039062,144.93948364257812,748.093994140625,182.75027465820312,909.0361328125,187.58380126953125
841.0,163.0,122,40,783.140625,142.23263549804688,924.0637817382812,146.56112670898438,781.9158325195312,179.51580810546875,922.8880004882812,183.91000366210938,749.4872741699219,139.33633422851562,910.3131713867188,144.27249145507812,748.0753173828125,181.89315795898438,908.9650268554688,186.9149169921875
841.0,163.0,120,40,783.8394165039062,142.49810791015625,924.7640991210938,147.2353515625,782.4988403320312,179.78106689453125,923.4777221679688,184.58218383789062,750.1948547363281,139.51986694335938,911.0247802734375,144.9227294921875,748.6492309570312,182.07684326171875,909.5497436523438,187.56295776367188
841.0,163.0,120,40,783.8506469726562,142.58526611328125,924.7749633789062,147.31832885742188,782.51025390625,179.86825561523438,923.4893798828125,184.66525268554688,750.2069702148438,139.60726928710938,911.0364379882812,145.00534057617188,748.6614379882812,182.164306640625,909.5621948242188,187.64572143554688
840.5,163.0,121,40,783.2934265136719,142.5767822265625,924.2200927734375,147.29046630859375,781.9585266113281,179.86013793945312,922.9397583007812,184.637451171875,749.6482849121094,139.60299682617188,910.4806518554688,144.97897338867188,748.1090087890625,182.16049194335938,909.0125122070312,187.619384765625
841.0,163.0,120,40,783.251220703125,143.02801513671875,924.3771362304688,147.05136108398438,782.1151428222656,180.34878540039062,923.28662109375,184.41314697265625,749.5347290039062,140.21554565429688,910.6251220703125,144.80581665039062,748.2250366210938,182.82122802734375,909.3746948242188,187.4649658203125
841.0,163.0,120,40,783.7524108886719,142.15692138671875,924.8568725585938,146.5562744140625,782.5426025390625,179.4708251953125,923.67724609375,183.91317749023438,750.0492858886719,139.26565551757812,911.11376953125,144.28497314453125,748.6595458984375,181.86309814453125,909.7633666992188,186.93844604492188
841.0,163.0,120,40,783.6439514160156,143.10614013671875,924.7550659179688,147.47964477539062,782.4418334960938,180.4212646484375,923.5826416015625,184.8370361328125,749.9393920898438,140.21981811523438,911.0123901367188,145.20968627929688,748.55859375,182.81881713867188,909.6703491210938,187.86376953125
841.0,163.0,120,40,783.2811279296875,142.61764526367188,924.3312377929688,146.68524169921875,782.1684875488281,179.92263793945312,923.241943359375,184.04299926757812,749.5822448730469,139.79244995117188,910.5738525390625,144.43215942382812,748.3053283691406,182.37786865234375,909.3273315429688,187.08636474609375
841.5,163.0,119,40,783.5077819824219,142.18487548828125,924.5610961914062,146.68142700195312,782.28125,179.48922729492188,923.3588256835938,184.03619384765625,749.8221130371094,139.2750244140625,910.820068359375,144.40457153320312,748.4148864746094,181.86013793945312,909.4444580078125,187.05545043945312
841.0,163.0,120,40,783.27490234375,144.13128662109375,924.5001220703125,145.85272216796875,782.7078857421875,181.47879028320312,924.0003051757812,183.2330322265625,749.426025390625,141.73956298828125,910.6377563476562,143.70266723632812,748.7601318359375,184.37771606445312,910.0595092773438,186.38363647460938
841.0,162.5,120,41,782.8832702636719,143.3116455078125,924.2310791015625,144.80368041992188,782.416748046875,180.6796875,923.8081665039062,182.19363403320312,749.0313110351562,140.9742431640625,910.4036865234375,142.67633056640625,748.4866638183594,183.63958740234375,909.9158935546875,185.37026977539062
842.5,162.5,115,41,784.4576416015625,143.126708984375,925.7186889648438,144.8145751953125,783.8829956054688,180.48355102539062,925.2213134765625,182.20086669921875,750.6348876953125,140.72906494140625,911.8929443359375,142.65411376953125,749.9575500488281,183.379150390625,911.3163452148438,185.3426513671875
844.0,163.0,116,40,785.8475646972656,144.22576904296875,927.2384033203125,145.69644165039062,785.3609924316406,181.60433959960938,926.8109741210938,183.09109497070312,751.9755554199219,141.893310546875,913.403564453125,143.57144165039062,751.4037475585938,184.57211303710938,912.9088745117188,186.27120971679688
841.0,163.0,122,44,782.5232849121094,143.581787109375,923.886474609375,145.05706787109375,782.0315551757812,180.95712280273438,923.4560546875,182.45382690429688,748.6360778808594,141.2508544921875,910.0278930664062,142.93389892578125,748.0577697753906,183.92538452148438,909.5294799804688,185.63638305664062
840.0,163.0,124,44,781.3821716308594,143.61181640625,922.7350463867188,144.9293212890625,781.5716552734375,181.01510620117188,922.5895385742188,182.40524291992188,747.361083984375,141.60379028320312,908.6992797851562,143.10366821289062,747.6692504882812,184.29507446289062,908.5711669921875,185.88958740234375
1031.5,170.5,131,49,969.1940307617188,157.24819946289062,1105.8822021484375,122.67095947265625,979.5526123046875,192.75753784179688,1115.7565307617188,159.31497192382812,938.8686218261719,182.78363037109375,1094.1812133789062,144.0401611328125,950.8427429199219,223.03369140625,1105.5330200195312,185.75631713867188
1038.0,180.5,134,47,974.6826782226562,164.11831665039062,1111.6672973632812,131.07708740234375,984.7274169921875,199.70941162109375,1121.586181640625,167.8629150390625,945.1244506835938,194.1488037109375,1100.7555541992188,157.41476440429688,956.6620483398438,234.55865478515625,1112.1340942382812,199.37249755859375
1009.0,191.0,136,50,944.5628051757812,175.97119140625,1079.0199584960938,137.1014404296875,956.3333740234375,210.6258544921875,1090.6721801757812,172.95632934570312,917.6074829101562,211.255615234375,1070.2796630859375,168.08596801757812,931.09814453125,250.52398681640625,1083.6212768554688,208.90380859375
966.5,218.0,135,48,901.9085693359375,204.04559326171875,1033.5081787109375,158.8043212890625,915.4108276367188,238.0399169921875,1047.1170654296875,193.89410400390625,877.6777954101562,244.18524169921875,1027.1732177734375,193.858642578125,893.0916137695312,282.74676513671875,1042.7278442382812,233.83642578125
987.5,252.0,119,36,922.1668701171875,238.80438232421875,1050.4841918945312,189.30596923828125,936.9220581054688,271.91162109375,1065.486083984375,223.49249267578125,900.6939086914062,281.9698486328125,1046.2738647460938,227.018310546875,917.4838256835938,319.4854736328125,1063.3844604492188,265.92620849609375
865.0,298.0,108,34,814.4653015136719,263.3601989746094,946.1842041015625,268.03338623046875,815.9622192382812,297.4185485839844,946.5015258789062,302.6981201171875,775.827880859375,291.04693603515625,923.8983764648438,296.9322814941406,777.90576171875,329.13116455078125,924.4874877929688,335.7753601074219
904.0,258.5,114,33,853.4259948730469,224.99969482421875,984.0615844726562,228.72146606445312,855.3434143066406,258.791259765625,984.6007690429688,263.3126220703125,816.2386779785156,252.33856201171875,962.4759521484375,257.3097229003906,818.8355407714844,289.9427795410156,963.3483276367188,295.9056396484375
923.0,258.5,116,31,873.3707885742188,223.82696533203125,1004.46875,229.78668212890625,874.1455688476562,257.9018859863281,1004.369873046875,264.5791320800781,834.7855529785156,251.340087890625,982.1945190429688,258.78326416015625,835.9484558105469,289.55859375,982.2538452148438,297.9060363769531
931.0,257.5,118,33,881.36962890625,222.36355590820312,1012.5258178710938,229.6986083984375,881.718994140625,256.52337646484375,1012.0536499023438,264.57489013671875,842.375,249.53591918945312,989.8972778320312,258.5332336425781,843.0411987304688,287.8841857910156,989.52490234375,297.7860107421875
921.0,257.0,112,34,871.5347595214844,220.86636352539062,1003.0081176757812,228.59814453125,871.6575317382812,255.1904296875,1002.40478515625,263.62890625,832.1902160644531,248.2103271484375,980.197021484375,257.65240478515625,832.5698547363281,286.800537109375,979.6570434570312,297.13763427734375
917.5,262.0,129,42,867.9984130859375,226.04544067382812,999.4202270507812,234.43991088867188,867.9226379394531,260.3963928222656,998.6455688476562,269.51141357421875,828.5280151367188,253.257568359375,976.4705810546875,263.4618225097656,828.6737365722656,291.8895263671875,975.731201171875,303.0069580078125
915.0,264.5,120,35,865.2844543457031,228.27252197265625,996.6862182617188,236.65484619140625,865.2151184082031,262.61334228515625,995.9126586914062,271.7135314941406,825.8356018066406,255.44439697265625,973.7522583007812,265.6315002441406,825.9903259277344,294.06231689453125,973.01513671875,305.15899658203125
913.5,264.5,119,35,864.23974609375,228.58242797851562,995.6970825195312,237.17422485351562,864.1028747558594,262.9513854980469,994.8667602539062,272.2607116699219,824.7020263671875,255.75631713867188,972.6976318359375,266.1814270019531,824.7768859863281,294.41375732421875,971.8939819335938,305.74847412109375
